path,case,color_feat,lbp0,lbp1,lbp2,lbp3,lbp4,lbp5,lbp6,lbp7,lbp8,lbp9,contrast,dissim,homo,asm,energy,corrs,entropy,mth1,mth2,mth3,strong_ratio,med_ratio,weak_ratio,ihc_score,label
./Data_Chula/26 Sep HER2 1+ case 2/HER2 1+ case 2 (6).JPG,26 Sep HER2 1+ case 2,0.801425,0.013608333333332199,0.04028333333332998,0.0007333333333332722,0.07299999999999392,0.008599999999999284,0.12579999999998953,0.011599999999999033,0.07506666666666041,0.5686416666666193,0.08266666666665978,0.3460403744170906,0.32489054471462936,0.8396697106129314,0.20684183057041278,0.4546483838541382,0.6586889530863204,3.25,196,216,224,0.008808078680235303,0.24857477650649104,0.742617144813142,1+,0
./Data_Chula/26 Sep HER2 1+ case 2/HER2 1+ case 2 (21).JPG,26 Sep HER2 1+ case 2,0.7298916666666667,0.012433333333332297,0.039649999999996695,0.0005666666666666194,0.0695749999999942,0.0066083333333327825,0.11788333333332351,0.009583333333332535,0.06660833333332779,0.6028583333332831,0.07423333333332714,0.31886226156249037,0.30320975236307046,0.8499603747384069,0.22611814249998824,0.47537129156628605,0.6653256548690529,3.25,196,218,226,0.00875977778710539,0.20810769209238233,0.7831325301203724,1+,0
./Data_Chula/26 Sep HER2 1+ case 2/HER2 1+ case 2 (34).JPG,26 Sep HER2 1+ case 2,0.681175,0.01146666666666571,0.033458333333330544,0.0006583333333332785,0.06118333333332824,0.010791666666665768,0.10004999999999166,0.011341666666665721,0.05746666666666188,0.6525249999999456,0.061058333333328246,0.295120956306597,0.27243683169741517,0.8660499966122106,0.24764129473854568,0.4975333155679223,0.7497794846801555,3.25,203,217,225,0.03593455820294165,0.2548367201194159,0.7092287216774802,1+,0
./Data_Chula/26 Sep HER2 1+ case 2/HER2 1+ case 2 (13).JPG,26 Sep HER2 1+ case 2,0.381325,0.009591666666665867,0.02513333333333124,0.0003416666666666382,0.0428416666666631,0.0048833333333329265,0.06424166666666131,0.004616666666666282,0.03499166666666375,0.7729166666666023,0.040441666666663295,0.19358885822415572,0.1845436665101997,0.9086326859162959,0.4184085669177432,0.6468030456168894,0.7417899488931403,3.25,197,217,226,0.016694271367348454,0.16962431316871215,0.8136814154636766,1+,0
./Data_Chula/26 Sep HER2 1+ case 2/HER2 1+ case 2 (22).JPG,26 Sep HER2 1+ case 2,0.5588583333333333,0.011424999999999049,0.031224999999997397,0.00044999999999996253,0.060666666666661616,0.007866666666666012,0.08989999999999251,0.008124999999999324,0.05100833333332908,0.6865999999999428,0.05273333333332894,0.2682744835891289,0.25118081924432045,0.8761189568123209,0.29144607612345647,0.5397531463328684,0.7297720337077823,3.25,195,216,225,0.019521469851843994,0.22341446885408345,0.7570640612938844,1+,0
./Data_Chula/26 Sep HER2 1+ case 2/HER2 1+ case 2 (25).JPG,26 Sep HER2 1+ case 2,0.44048333333333334,0.007124999999999406,0.021958333333331505,0.0006999999999999417,0.044291666666662975,0.009958333333332504,0.07069166666666078,0.008958333333332588,0.03691666666666359,0.7607166666666033,0.038683333333330114,0.21540028827643237,0.19557525886902313,0.9041948735062291,0.4126957070065623,0.6423651473329002,0.790387511978142,3.25,198,215,225,0.05303225142738208,0.25338202767340845,0.6935857208989523,1+,0
./Data_Chula/26 Sep HER2 1+ case 2/HER2 1+ case 2 (1).JPG,26 Sep HER2 1+ case 2,0.8731416666666667,0.01304166666666558,0.03654166666666362,0.0009083333333332577,0.06754166666666105,0.011533333333332372,0.11947499999999005,0.014266666666665479,0.06973333333332753,0.5989166666666168,0.068041666666661,0.3367089494220501,0.3079336038675284,0.848910732621688,0.19616661219605824,0.4427751267826615,0.7497192796992922,3.25,205,218,226,0.0514066086585102,0.29548123632089157,0.6531121550204648,1+,0
./Data_Chula/26 Sep HER2 1+ case 2/HER2 1+ case 2 (29).JPG,26 Sep HER2 1+ case 2,0.7975916666666667,0.01263333333333228,0.03650833333333029,0.0007416666666666048,0.06823333333332765,0.009258333333332562,0.11182499999999068,0.01095833333333242,0.06428333333332797,0.6206249999999482,0.06493333333332793,0.3117790172896008,0.2916703845036225,0.8561756710267867,0.21231077353886363,0.46064335749610275,0.7462188869874773,3.25,204,218,226,0.03914695531469846,0.26368110374219883,0.6971719409429625,1+,0
./Data_Chula/26 Sep HER2 1+ case 2/HER2 1+ case 2 (27).JPG,26 Sep HER2 1+ case 2,0.4867916666666667,0.010624999999999114,0.028808333333330934,0.0007833333333332681,0.05027499999999581,0.009458333333332545,0.07563333333332703,0.00909166666666591,0.041816666666663185,0.72039999999994,0.05310833333332891,0.2537142186570105,0.23132441611274562,0.8865767721980535,0.3455219008329097,0.587745766651697,0.7393492963529916,3.25,199,216,225,0.0265847319501285,0.2334478657327357,0.7399674023169156,1+,0
./Data_Chula/26 Sep HER2 1+ case 2/HER2 1+ case 2 (11).JPG,26 Sep HER2 1+ case 2,0.595125,0.011849999999999012,0.034658333333330446,0.0007749999999999355,0.05905833333332841,0.009416666666665883,0.09024999999999248,0.010141666666665822,0.04939166666666255,0.6749583333332771,0.05949999999999504,0.2861985387800605,0.2644408348770477,0.8699553529517776,0.27901685132705345,0.5281384443533532,0.7451971005158352,3.25,202,218,226,0.03733628481829232,0.2427042980999368,0.7199594170815865,1+,0
./Data_Chula/26 Sep HER2 1+ case 2/HER2 1+ case 2 (4).JPG,26 Sep HER2 1+ case 2,0.4688083333333333,0.011516666666665707,0.029791666666664184,0.0009416666666665882,0.04932499999999589,0.008291666666665976,0.07224166666666065,0.007299999999999392,0.037849999999996845,0.7365166666666053,0.04622499999999615,0.24699798898025443,0.22534600506282426,0.8894921958603308,0.36369865308672716,0.603012872228838,0.7482432324684335,3.25,198,216,224,0.02151444842859652,0.27542243783536635,0.7030631137358029,1+,0
./Data_Chula/26 Sep HER2 1+ case 2/HER2 1+ case 2 (12).JPG,26 Sep HER2 1+ case 2,0.64975,0.011958333333332337,0.031666666666664026,0.0006333333333332806,0.057774999999995184,0.009641666666665863,0.09379999999999218,0.010716666666665774,0.05480833333332877,0.6729583333332773,0.056041666666662,0.2794489516014116,0.2584776828498225,0.8728582854502478,0.26373875695615134,0.5134669332629844,0.7642061889388131,3.25,203,218,226,0.039210314538630005,0.25661353012683313,0.7041761553343657,1+,0
./Data_Chula/26 Sep HER2 1+ case 2/HER2 1+ case 2 (7).JPG,26 Sep HER2 1+ case 2,0.865,0.01171666666666569,0.035983333333330335,0.0007833333333332681,0.07755833333332687,0.012058333333332328,0.1346333333333221,0.015583333333332035,0.07466666666666044,0.5655749999999529,0.07144166666666071,0.35345601496774276,0.3274964567913653,0.8388477274219552,0.1883471317239403,0.4338109066321094,0.7235879176479743,3.25,203,216,224,0.03760147748561211,0.30396077754005235,0.6584377449742027,1+,0
./Data_Chula/26 Sep HER2 1+ case 2/HER2 1+ case 2 (16).JPG,26 Sep HER2 1+ case 2,0.6411833333333333,0.012016666666665666,0.03264999999999728,0.0004249999999999646,0.060024999999995,0.007458333333332712,0.09863333333332512,0.008641666666665947,0.055191666666662066,0.6656749999999445,0.05928333333332839,0.27491207813290197,0.2594388947564005,0.87182787095945,0.258130096715952,0.5079643936987981,0.7350994936587767,3.25,199,218,226,0.01749934089111233,0.2328302135512403,0.7496704455574826,1+,0
./Data_Chula/26 Sep HER2 1+ case 2/HER2 1+ case 2 (14).JPG,26 Sep HER2 1+ case 2,0.52205,0.010299999999999141,0.029249999999997563,0.0006166666666666153,0.056199999999995316,0.007366666666666053,0.08432499999999298,0.007299999999999392,0.044983333333329587,0.7079083333332744,0.05174999999999569,0.2567144537067306,0.2384278823452164,0.8826147159635432,0.3170246601266534,0.5629397233723923,0.7401053537904919,3.25,192,215,224,0.014766892585743529,0.25709591291841094,0.7281371944956402,1+,0
./Data_Chula/26 Sep HER2 1+ case 2/HER2 1+ case 2 (30).JPG,26 Sep HER2 1+ case 2,0.861475,0.01436666666666547,0.040116666666663324,0.0007999999999999334,0.06833333333332764,0.009233333333332564,0.12322499999998973,0.013091666666665575,0.07224999999999399,0.5844249999999513,0.07415833333332715,0.3420636439901314,0.31727090685185655,0.8438438202878991,0.19585589345994311,0.44242064447345486,0.7168408400811291,3.25,206,220,227,0.030658438898379586,0.2873543724151952,0.6819871886862948,1+,0
./Data_Chula/26 Sep HER2 1+ case 2/HER2 1+ case 2 (3).JPG,26 Sep HER2 1+ case 2,0.6662083333333333,0.012399999999998967,0.0335999999999972,0.0005416666666666215,0.06151666666666154,0.006733333333332772,0.10074166666665828,0.00783333333333268,0.057808333333328514,0.6617416666666115,0.05708333333332858,0.2764878891766763,0.26209131035504035,0.8703940027046436,0.2505859275715035,0.5004734330496597,0.7291726999104766,3.25,198,217,226,0.0158752590917631,0.22358834244076636,0.7605363984673136,1+,0
./Data_Chula/09 Nov 22 3+ DISH+/HER2 3+ Dish+ (9).jpg,09 Nov 22 3+ DISH+,0.8937118206436173,0.0073760942124813135,0.03019711568738348,0.0015980225455002207,0.06529850746268143,0.038470621575662944,0.12920366521820256,0.02912651930222077,0.049853580200260574,0.5815306379494473,0.06734523584608072,0.5044116519009456,0.385165561750263,0.819341828139937,0.20985754740459459,0.4579269435596156,0.7602600028762816,3.25,160,196,225,0.1904973765763262,0.3607437636156668,0.4487588598078536,3+,1
./Data_Chula/09 Nov 22 3+ DISH+/HER2 3+ Dish+ (6).jpg,09 Nov 22 3+ DISH+,0.9196029346936205,0.006643995213803873,0.02954373701114447,0.0018026953838401504,0.06542445997858293,0.03845487751117526,0.13084891995716585,0.032220227974051247,0.050113357264307413,0.57375307009253,0.07119465961332018,0.5085166536418446,0.38996993444301253,0.816869704698377,0.20579355022563806,0.4534652257177537,0.7674115547378579,3.25,159,195,225,0.20844723892834452,0.35728388311761783,0.43426887795388586,3+,1
./Data_Chula/09 Nov 22 3+ DISH+/HER2 3+ Dish+ (2).jpg,09 Nov 22 3+ DISH+,1.039478241702878,0.008643491403740109,0.035298192581394036,0.0026056426727121824,0.07050979280810579,0.04051734995906224,0.13284054411485824,0.03432993261540129,0.05663139996220979,0.5386438062849882,0.07997984759744947,0.5556730525136266,0.42299603724473667,0.8017696829045207,0.17433347578729907,0.4173535540467668,0.767277227476663,3.25,155,192,225,0.25003846100051047,0.3467084376441803,0.4032531013551694,3+,1
./Data_Chula/09 Nov 22 3+ DISH+/HER2 3+ Dish+ (7).jpg,09 Nov 22 3+ DISH+,0.8668996788210844,0.006171673279173266,0.026662573209897768,0.0013461175136972301,0.06627463946091802,0.03361357768121154,0.12647207002958888,0.028189747465203398,0.051750739971026846,0.5995103595943857,0.060008501794818626,0.4476529017726173,0.35374517513070225,0.8325181850988405,0.22525010658166825,0.4744568693998247,0.7834963648077051,3.25,160,196,226,0.18333858764183744,0.36919924337951304,0.4474621689784919,3+,1
./Data_Chula/09 Nov 22 3+ DISH+/HER2 3+ Dish+ (4).jpg,09 Nov 22 3+ DISH+,0.578405441148687,0.00597487247307718,0.023301215441776615,0.002353737640909192,0.04203665218212403,0.025214119277030576,0.07857862585804533,0.021128534542475822,0.03090559858932939,0.7204247748598211,0.05008186913533204,0.3422382216666532,0.26370212514050906,0.8760025470823598,0.3909979583784319,0.6252440383990323,0.8008006232581413,3.25,160,198,230,0.19279516542427336,0.34215909892530816,0.4650457356501834,3+,1
./Data_Chula/09 Nov 22 3+ DISH+/HER2 3+ Dish+ (5).jpg,09 Nov 22 3+ DISH+,0.926089489262548,0.006793563826436899,0.029575225140119846,0.0021490648025692624,0.06384218149757039,0.038494237672394474,0.1307859436992151,0.03296807103721638,0.05049908684425574,0.5748708986711557,0.0700217268089875,0.5102550974761956,0.38863510836602033,0.8178444447280075,0.20916699278054546,0.4571853478776272,0.7722480965883002,3.25,158,194,226,0.2223666304796223,0.3540618644974306,0.4235715050227942,3+,1
./Data_Chula/09 Nov 22 3+ DISH+/HER2 3+ Dish+ (10).jpg,09 Nov 22 3+ DISH+,0.896962969960325,0.006037848731027927,0.026638957113166238,0.001306757352478013,0.06502298633414691,0.03560520183890393,0.12918792115371489,0.025426664147614346,0.05233327035707126,0.5980697776937623,0.06037061527803543,0.4592843640074803,0.3578992592179736,0.8311888808699639,0.2165050078000299,0.46515132257370106,0.7846983840108064,3.25,160,195,225,0.19845471895582736,0.35681524348944826,0.44473003755457047,3+,1
./Data_Chula/09 Nov 22 3+ DISH+/HER2 3+ Dish+ (3).jpg,09 Nov 22 3+ DISH+,0.8022860381636123,0.00795862459852573,0.02919736759241536,0.002023112286667767,0.061071226147737495,0.03130707223376541,0.10646923609798267,0.02538730398639513,0.04550034636941515,0.6295815227658677,0.06150418792114889,0.4300807864786117,0.33737237411859183,0.840584654176706,0.25553195641247534,0.5053898431074615,0.791757566619534,3.25,160,196,227,0.20333424902132352,0.34314264130204947,0.45352310967645537,3+,1
./Data_Chula/09 Nov 22 3+ DISH+/HER2 3+ Dish+ (11).jpg,09 Nov 22 3+ DISH+,0.8626330373449209,0.006368474085269352,0.026064298759365667,0.0010863404496503962,0.06697525033062009,0.03448737326027816,0.12485830341960098,0.02589111405000111,0.054167453869886785,0.6032417028779675,0.05685968889728125,0.43167728938922056,0.3447756359148086,0.836302347390037,0.22172753237992532,0.47073559464046977,0.7840561205757732,3.25,164,199,227,0.16946290529965927,0.35867763473836833,0.4718594599618175,3+,1
./Data_Chula/09 Nov 22 3+ DISH+/HER2 3+ Dish+ (14).jpg,09 Nov 22 3+ DISH+,0.8389854524844134,0.007108445116190637,0.027701681466085103,0.001361861578184917,0.06382643743308271,0.036116883934753756,0.12169374645757591,0.025143270986835983,0.049208073556265414,0.6087363813841702,0.059103218086776634,0.4578366588747915,0.35562702529442236,0.8324074507108257,0.22507805971514677,0.4742581531132669,0.765447036024193,3.25,162,197,226,0.16363064338521888,0.34928425357867715,0.48708510303594665,3+,1
./Data_Chula/09 Nov 22 3+ DISH+/HER2 3+ Dish+ (13).jpg,09 Nov 22 3+ DISH+,0.9577508029472889,0.007722463631210426,0.029142263366708457,0.001621638642231751,0.06697525033062009,0.03880124692990437,0.13287990427607746,0.030228603816358852,0.05385257258013305,0.5717771899993253,0.06699886642735162,0.4990436269641365,0.385872276030194,0.8183809970782971,0.19044243704718444,0.43622601423193746,0.7663581428506525,3.25,162,197,226,0.18926338483648017,0.3701616960114452,0.4405749191519309,3+,1
./Data_Chula/09 Nov 22 3+ DISH+/HER2 3+ Dish+ (1).jpg,09 Nov 22 3+ DISH+,1.0115482713017192,0.0076279992442843045,0.028788021915735502,0.0016688708356948118,0.06736885194281225,0.04035203728194153,0.13637508659234396,0.030708797783233304,0.05470275206246814,0.5603076390200453,0.07209994332136217,0.5541226480931889,0.40869658192855635,0.8101943156521849,0.18367110375660428,0.4283825707855714,0.7597814413773553,3.25,152,188,221,0.22640492468295562,0.3698192959064467,0.40377577941045595,3+,1
./Data_Chula/09 Nov 22 3+ DISH+/HER2 3+ Dish+ (12).jpg,09 Nov 22 3+ DISH+,0.9951350840733043,0.006423578310976256,0.02846526859373792,0.0011099565463819267,0.06902197871401938,0.036006675483339946,0.14103532968069926,0.029252471818122266,0.05798538950815086,0.5655346684299574,0.06516468291453609,0.48267377427870906,0.379297314857188,0.820688988513558,0.1818593464504759,0.4262548420263169,0.7770677922925175,3.25,163,198,227,0.19490442320512963,0.36633140697927785,0.43876416981545363,3+,1
./Data_Chula/09 Nov 22 3+ DISH+/HER2 3+ Dish+ (8).jpg,09 Nov 22 3+ DISH+,0.9594118017507399,0.005730839473518033,0.02615876314629179,0.0012122929655518915,0.07018703948610822,0.0352194722589556,0.13612318156054096,0.026796397758043107,0.05748157944454488,0.5811055482082798,0.0599848856980871,0.4573947745173833,0.36151883742091867,0.8288281749991873,0.19638798268830956,0.4429915283192428,0.789138632982523,3.25,158,194,224,0.19978342477617678,0.3601212821252729,0.440095293098406,3+,1
./Data_Chula/3 April HER2 3+ D+ case 1/HER2 3+ D+_1 (23).jpg,3 April HER2 3+ D+ case 1,1.096410533910534,0.016964285714284186,0.051082251082246476,0.003995310245309885,0.06477272727272143,0.041973304473300686,0.12674062049060905,0.04229797979797598,0.06360930735930162,0.4894931457431016,0.09907106782105889,0.6464338016252528,0.49172828011127623,0.7696064120957594,0.1354952529915496,0.3678588703873147,0.6470198194164032,3.25,163,194,220,0.12877822348030846,0.37340184333028703,0.49781993318927037,3+,1
./Data_Chula/3 April HER2 3+ D+ case 1/Control.jpg,3 April HER2 3+ D+ case 1,1.1138708513708513,0.0170905483405468,0.05081168831168373,0.003896103896103545,0.06642316017315418,0.04106240981240611,0.12700216450215304,0.04226190476190095,0.06500721500720914,0.48575937950933573,0.10068542568541661,0.64056875986767,0.4904411558882632,0.7697921824538091,0.1331552167777166,0.3646676748152671,0.6538431293669763,3.25,163,194,220,0.1328427523985505,0.37779611172465666,0.4893611358766598,3+,1
./Data_Chula/3 April HER2 3+ D+ case 1/HER2 3+ D+_1 (39).jpg,3 April HER2 3+ D+ case 1,0.6463023088023088,0.009523809523808666,0.030546536796534043,0.002020202020201838,0.04032287157286794,0.025414862914860625,0.07566738816738135,0.023178210678208588,0.03723845598845263,0.6989989177488547,0.05708874458873944,0.3714855712830859,0.28771749635402116,0.864518059315896,0.3451646391394887,0.5874613632168106,0.7849945003473211,3.25,165,197,225,0.14961310984871554,0.3760198237369671,0.47436706641408366,3+,1
./Data_Chula/3 April HER2 3+ D+ case 1/HER2 3+ D+_1 (38).jpg,3 April HER2 3+ D+ case 1,0.6234577922077922,0.009181096681095853,0.029870129870127177,0.0021374458874456946,0.042099567099563306,0.02120310245310054,0.07117604617603976,0.020643939393937532,0.034559884559881446,0.714168470418406,0.054960317460312505,0.3412461523331513,0.27201752968994786,0.8709140974193463,0.36155409097530233,0.6012433829083856,0.804935252390395,3.25,166,198,226,0.1702441906261889,0.3611904293027863,0.46856538007077875,3+,1
./Data_Chula/3 April HER2 3+ D+ case 1/HER2 3+ D+_1 (21).jpg,3 April HER2 3+ D+ case 1,1.0228354978354979,0.014853896103894764,0.0449044011543971,0.0033008658008655033,0.05588023088022584,0.03437049062048752,0.11101190476189475,0.038284632034628584,0.05739538239537722,0.5522997835497337,0.0876984126984048,0.5470959376364233,0.4230874152406926,0.8008571446192269,0.1697521607566182,0.4118388678863938,0.7261356339685513,3.25,163,194,222,0.15215539783337287,0.39030257751208214,0.4575420246543956,3+,1
./Data_Chula/3 April HER2 3+ D+ case 1/HER2 3+ D+_1 (27).jpg,3 April HER2 3+ D+ case 1,1.0034541847041847,0.011616161616160569,0.03983585858585499,0.0026154401154398796,0.06882215007214387,0.03654401154400825,0.12717352092350945,0.03614718614718289,0.060777417027411546,0.5361742424241941,0.0802940115440043,0.5295738789241302,0.41946951296392787,0.8012756801140564,0.16779293535402293,0.4094389361362596,0.732174202344423,3.25,176,203,225,0.14367886055144202,0.4057307200681104,0.4505904193802954,3+,1
./Data_Chula/3 April HER2 3+ D+ case 1/HER2 3+ D+_1 (45).jpg,3 April HER2 3+ D+ case 1,1.0118957431457432,0.014989177489176138,0.04838564213563777,0.003995310245309885,0.05359848484848002,0.03568722943722622,0.10224567099566177,0.03970959595959238,0.05399531024530538,0.5579545454544952,0.08943903318902513,0.5728906886990275,0.434397866508057,0.7966503489650685,0.1762380135154985,0.41966667399028507,0.7243281187187138,3.25,162,193,222,0.1620320024856048,0.41896846356992096,0.41899953394431894,3+,1
./Data_Chula/3 April HER2 3+ D+ case 1/HER2 3+ D+_1 (16).jpg,3 April HER2 3+ D+ case 1,1.0517045454545455,0.007251082251081597,0.030627705627702867,0.0011994949494948414,0.06645021645021046,0.02211399711399512,0.12188852813851715,0.027317821067818604,0.06297799422798855,0.5960588023087485,0.06411435786435209,0.3852974621177739,0.32785758712332413,0.8418151939377829,0.19593024346638319,0.4425389806093462,0.8303996544626764,3.25,173,199,225,0.2095285685285202,0.40191133528000095,0.3885600961913227,3+,1
./Data_Chula/3 April HER2 3+ D+ case 1/HER2 3+ D+_1 (41).jpg,3 April HER2 3+ D+ case 1,0.8133477633477634,0.011300505050504032,0.03721139971139636,0.002633477633477396,0.04685245310244888,0.03155663780663496,0.09345238095237253,0.031087662337659534,0.044868326118322074,0.6290133477632911,0.07202380952380304,0.4767088924603732,0.3610590009065093,0.8310354887021317,0.25277076856098,0.5026534791023721,0.7566626025152506,3.25,166,197,224,0.15694819776954347,0.40239028660594484,0.44066151562432143,3+,1
./Data_Chula/3 April HER2 3+ D+ case 1/HER2 3+ D+_1 (49).jpg,3 April HER2 3+ D+ case 1,1.0232864357864357,0.013555194805193583,0.044471500721496714,0.003102453102452823,0.06057900432899887,0.03628246753246426,0.11712662337661281,0.03807720057719714,0.05733225108224591,0.5415404040403552,0.08793290043289251,0.5524603939400816,0.42945812413037787,0.7975711649157815,0.1645829203616989,0.40551519538426606,0.7194367839460616,3.25,170,199,224,0.1427528784425663,0.40450124372545626,0.45274587783182857,3+,1
./Data_Chula/3 April HER2 3+ D+ case 1/HER2 3+ D+_1 (14).jpg,3 April HER2 3+ D+ case 1,1.0112554112554113,0.006845238095237478,0.028760822510819916,0.0015061327561326204,0.07109487734487094,0.02527958152957925,0.1346320346320225,0.02738095238094991,0.06616161616161019,0.5789953102452581,0.059343434343428994,0.4136204464926695,0.3442620466741285,0.8348048166447899,0.18669934157802803,0.4319348140559519,0.7997396660183337,3.25,176,201,224,0.16528683983747303,0.3948972054659001,0.439815954696473,3+,1
./Data_Chula/3 April HER2 3+ D+ case 1/HER2 3+ D+_1 (34).jpg,3 April HER2 3+ D+ case 1,0.779527417027417,0.011183261183260174,0.035146103896100726,0.0026064213564211216,0.04402958152957756,0.028941197691195082,0.08554292929292158,0.030185786435783714,0.04286616161615775,0.6500631313130727,0.06943542568541942,0.45107014163618436,0.3412202560844574,0.8403748605129439,0.27973024652980816,0.5288150435963508,0.7716696776535428,3.25,166,197,224,0.1681464143023996,0.4078049961660261,0.42404858953137253,3+,1
./Data_Chula/3 April HER2 3+ D+ case 1/HER2 3+ D+_1 (9).jpg,3 April HER2 3+ D+ case 1,0.9877705627705627,0.013825757575756329,0.04145923520923147,0.002759740259740011,0.06304112554111986,0.034722222222219094,0.12421536796535676,0.03382936507936203,0.06284271284270718,0.5423791486290997,0.08092532467531738,0.5238919661300698,0.41534194485244574,0.8031840297015396,0.16567724694229888,0.4068249754813317,0.7070840006471591,3.25,163,195,222,0.11148737795758767,0.38261940364142516,0.5058932184008407,3+,1
./Data_Chula/3 April HER2 3+ D+ case 1/HER2 3+ D+_1 (37).jpg,3 April HER2 3+ D+ case 1,0.8823593073593073,0.013762626262625022,0.04232503607503226,0.0027146464646462197,0.047204184704180446,0.03095238095237816,0.09516594516593659,0.03438852813852504,0.047231240981236725,0.6103084415583865,0.07594696969696285,0.4907561353306991,0.37870205553784064,0.8218543802103655,0.22680128789072831,0.4761320861760032,0.7593720705153473,3.25,162,194,223,0.16516005530147027,0.40380729554390377,0.4310326491544488,3+,1
./Data_Chula/3 April HER2 3+ D+ case 1/HER2 3+ D+_1 (30).jpg,3 April HER2 3+ D+ case 1,0.9234938672438673,0.017216810966809413,0.04848484848484411,0.004338023088022697,0.05762987012986493,0.04127886002885631,0.10788239538238566,0.03667027417027086,0.05070346320345863,0.5443272005771514,0.09146825396824572,0.6238747377380569,0.46327563214485135,0.7844220944868949,0.17226660160102317,0.41481971333085804,0.6612982820595321,3.25,168,198,222,0.12249276836515426,0.3824819606471308,0.49502527098755605,3+,1
./Data_Chula/3 April HER2 3+ D+ case 1/HER2 3+ D+_1 (15).jpg,3 April HER2 3+ D+ case 1,1.2844426406926408,0.007900432900432188,0.03606601731601406,0.0015241702741701367,0.0849116161616085,0.03030303030302757,0.16869588744587224,0.03428030303029994,0.08279220779220033,0.4782828282827852,0.07524350649349971,0.4958146446833249,0.41906724804876533,0.7981411156390734,0.12894902165226746,0.35875377286407134,0.7503596139145428,3.25,175,198,221,0.1764763634578351,0.3948627951499196,0.42866084139212257,3+,1
./Data_Chula/3 April HER2 3+ D+ case 1/HER2 3+ D+_1 (36).jpg,3 April HER2 3+ D+ case 1,0.7371933621933622,0.010533910533909584,0.03442460317460007,0.0022907647907645843,0.04276695526695141,0.02854437229436972,0.08504689754688988,0.02870670995670737,0.04146825396825023,0.6607142857142262,0.06550324675324085,0.43053717841169903,0.32958167629906476,0.845304712061731,0.28883861642212244,0.53736389165985,0.7664873109908334,3.25,162,195,224,0.14875012858756329,0.3842197304803242,0.4670301409319068,3+,1
./Data_Chula/3 April HER2 3+ D+ case 1/HER2 3+ D+_1 (35).jpg,3 April HER2 3+ D+ case 1,0.8922077922077922,0.012599206349205213,0.039610389610386036,0.0027417027417024945,0.04966630591630144,0.031051587301584502,0.10039682539681634,0.03347763347763046,0.051794733044728376,0.6049062049061503,0.07375541125540461,0.47902606642793677,0.3720067028813596,0.8246985849139779,0.21903350389656717,0.46790245839598227,0.7583350763681385,3.25,163,195,223,0.1490246132086605,0.40828259482201423,0.44269279196915284,3+,1
./Data_Chula/3 April HER2 3+ D+ case 1/HER2 3+ D+_1 (7).jpg,3 April HER2 3+ D+ case 1,0.7405212842712843,0.01130952380952279,0.03256673881673588,0.002191558441558244,0.04724025974025548,0.027525252525250045,0.0901334776334695,0.025802669552667225,0.04408369408369011,0.6584595959595366,0.06068722943722397,0.402129983185667,0.317730641623021,0.8495746133447541,0.2802702746310134,0.5293307514014849,0.7736238695141148,3.25,163,196,224,0.12901998478110277,0.38617886178854055,0.48480115343015645,3+,1
./Data_Chula/3 April HER2 3+ D+ case 1/HER2 3+ D+_1 (3).jpg,3 April HER2 3+ D+ case 1,0.813212481962482,0.013681457431456198,0.03860930735930388,0.002732683982683736,0.052516233766229034,0.033134920634917644,0.10120851370850459,0.02870670995670737,0.048665223665219276,0.6054653679653134,0.07527958152957474,0.5026211020738512,0.3827553268227341,0.8206089141137449,0.22650467036022992,0.475790985826849,0.7204783921522806,3.25,164,196,223,0.12537677623077986,0.36703387397725584,0.5075893497917849,3+,1
./Data_Chula/3 April HER2 3+ D+ case 1/HER2 3+ D+_1 (33).jpg,3 April HER2 3+ D+ case 1,0.8851370851370851,0.011715367965366909,0.03933080808080453,0.0026875901875899454,0.055501443001438,0.033134920634917644,0.11065115440114442,0.03363095238094935,0.05236291486291014,0.5849386724386197,0.07604617604616919,0.5000975379770225,0.3889627355347521,0.8166321124768511,0.2039349025182112,0.45141264186177027,0.731648327253817,3.25,168,198,224,0.12835736027023978,0.3846539786600019,0.4869886610695911,3+,1
./Data_Chula/3 April HER2 3+ D+ case 1/HER2 3+ D+_1 (12).jpg,3 April HER2 3+ D+ case 1,1.0288059163059162,0.010119047619046707,0.03713023088022753,0.002398989898989683,0.07279040404039748,0.0339646464646434,0.1301857864357747,0.03367604617604314,0.06477272727272143,0.5399350649350163,0.07502705627704952,0.5116047633070615,0.40619576925733036,0.8074430147763079,0.1640622132412154,0.40484020174390783,0.7385599427309503,3.25,174,200,223,0.14243406512448176,0.39590393399139595,0.461662000883975,3+,1
./Data_Chula/3 April HER2 3+ D+ case 1/HER2 3+ D+_1 (10).jpg,3 April HER2 3+ D+ case 1,0.9728986291486291,0.010930735930734944,0.03759920634920296,0.002398989898989683,0.06613455988455393,0.03253968253967961,0.12040043290042204,0.031989538239535355,0.061336580086574555,0.5640241702741194,0.07264610389609735,0.48634463489768087,0.38804651143971913,0.8158065566259366,0.17686023841848209,0.4203747234310104,0.7383355230964801,3.25,166,197,223,0.12560861281638408,0.37994072640391024,0.4944506607795545,3+,1
